command,x,y,yaw,velocity_x,velocity_y,velocity_z,n_epoch,num_timesteps,eval_mode,done,ep_count
4,75.91280364990234,1.8261234760284424,-0.9681701064109802,2.215369701385498,-0.016536613926291466,-2.9563904035967425e-07,0,0,False,False,1
4,76.1362075805664,1.8207411766052246,-1.0451353788375854,2.2541589736938477,-0.07772338390350342,-7.152557373046875e-07,0,0,False,False,1
4,76.36424255371094,1.813191533088684,-1.184326171875,2.2984328269958496,-0.0924874097108841,-4.1007993445418833e-07,0,0,False,False,1
4,76.5956039428711,1.8085193634033203,-1.1663817167282104,2.322004556655884,-0.027476944029331207,-1.4591216768167214e-06,0,0,False,False,1
4,76.82830810546875,1.8037397861480713,-1.17156982421875,2.331493854522705,-0.05602377653121948,1.5258788721439487e-07,0,0,False,False,1
4,77.06204223632812,1.8001461029052734,-1.1187742948532104,2.3427226543426514,-0.02164723165333271,-4.386901650832442e-07,0,0,False,False,1
4,77.29715728759766,1.7949903011322021,-1.14971923828125,2.360138416290283,-0.06679920852184296,-4.76837158203125e-07,0,0,False,False,1
4,77.53441619873047,1.7933011054992676,-1.0119322538375854,2.383324384689331,0.019384371116757393,-1.6021728015402914e-06,0,0,False,False,1
4,77.77420043945312,1.7906453609466553,-0.958709716796875,2.4113245010375977,-0.0371924564242363,-6.675720101156912e-07,0,0,False,False,1
4,78.01648712158203,1.7839254140853882,-1.0791932344436646,2.4291024208068848,-0.09394301474094391,-4.482269275740691e-07,0,0,False,False,1
4,78.25997924804688,1.780310034751892,-1.0246583223342896,2.4392971992492676,-0.007009677588939667,-4.1961669694501325e-07,0,0,False,False,1
4,78.50325775146484,1.7745494842529297,-1.0941160917282104,2.4218602180480957,-0.08520989865064621,-1.115798909268051e-06,0,0,False,False,1
4,78.74434661865234,1.7676126956939697,-1.1874693632125854,2.406980514526367,-0.07515625655651093,3.814697180359872e-08,0,0,False,False,1
4,78.98406219482422,1.756923794746399,-1.4302061796188354,2.3846869468688965,-0.1521489918231964,-4.1961669694501325e-07,0,0,False,False,1
4,79.2212905883789,1.7519272565841675,-1.3619691133499146,2.364215135574341,0.006992097478359938,-1.2969970839549205e-06,0,0,False,False,1
2,79.4573974609375,1.7512611150741577,-1.157989501953125,2.36224365234375,0.014164373278617859,-6.67572024326546e-08,0,0,False,False,1
2,79.69425201416016,1.748299241065979,-1.0976561307907104,2.3758981227874756,-0.03835174813866615,-1.7166136956348055e-07,0,0,False,False,1
2,79.93234252929688,1.7454180717468262,-1.029937744140625,2.380873441696167,-0.016629653051495552,1.983642505365424e-06,0,0,False,False,1
2,80.16970825195312,1.740488886833191,-1.0667724609375,2.3666043281555176,-0.06620018929243088,-3.337860050578456e-07,0,0,False,False,1
2,80.40489196777344,1.7320058345794678,-1.2417603731155396,2.337805986404419,-0.1135813295841217,-6.580352760465757e-07,0,0,False,False,1
2,80.63671875,1.7247778177261353,-1.320861577987671,2.299581289291382,-0.0663851648569107,-7.438659395120339e-07,0,0,False,False,1
2,80.86463928222656,1.7182731628417969,-1.36920166015625,2.2656641006469727,-0.07041185349225998,1.4591216768167214e-06,0,0,False,False,1
2,81.08931732177734,1.7157458066940308,-1.240875244140625,2.2286946773529053,0.007877621799707413,-5.435943535303522e-07,0,0,False,False,1
2,81.30977630615234,1.7126017808914185,-1.18438720703125,2.1868808269500732,-0.03876034915447235,-8.010864007701457e-07,0,0,False,False,1
2,81.52717590332031,1.7068051099777222,-1.24554443359375,2.1691954135894775,-0.0727263018488884,9.536742595628311e-08,0,0,False,False,1
2,81.74424743652344,1.7013932466506958,-1.269744873046875,2.1716089248657227,-0.05028069391846657,5.7220457705398076e-08,0,0,False,False,1
